problem_id,title,tag,level,representative,problem_id_title
19416,Lines Game,자료 구조;다이나믹 프로그래밍;세그먼트 트리,25,자료 구조,19416 - Lines Game
19424,Power of Power Partition Function,수학,26,수학,19424 - Power of Power Partition Function
19425,Line Counting,많은 조건 분기;포함 배제의 원리;수학;정수론,25,수학,19425 - Line Counting
19427,Rectangles Inside Rectangle,다이나믹 프로그래밍;누적 합,22,정렬,19427 - Rectangles Inside Rectangle
19429,Order-Preserving Partition,많은 조건 분기;구현;수학,24,구현,19429 - Order-Preserving Partition
19432,Acperience,임의 정밀도 / 큰 수 연산;미적분학;수학,12,수학,19432 - Acperience
19433,Born Slippy,다이나믹 프로그래밍,22,다이나믹 프로그래밍,19433 - Born Slippy
19435,Differencia,자료 구조;느리게 갱신되는 세그먼트 트리;세그먼트 트리,23,자료 구조,19435 - Differencia
19436,Eureka,기하학,15,수학,19436 - Eureka
19437,Fantasia,단절점과 단절선;그래프 이론,20,그래프 이론,19437 - Fantasia
19438,Glorious Brilliance,해 구성하기;깊이 우선 탐색;최대 유량;그래프 이론;그래프 탐색;그리디 알고리즘;구현;최소 비용 최대 유량,25,그래프 이론,19438 - Glorious Brilliance
19439,Helter Skelter,정렬,21,정렬,19439 - Helter Skelter
19440,It's All In The Mind,그리디 알고리즘;수학,9,수학,19440 - It's All In The Mind
19442,Keep On Movin,수학,12,수학,19442 - Keep On Movin
19445,Alone in the Cactus,선인장;그래프 이론;기댓값의 선형성;수학;확률론,24,수학,19445 - Alone in the Cactus
19447,Chess Puzzle,많은 조건 분기;해 구성하기;다이나믹 프로그래밍;커넥션 프로파일을 이용한 다이나믹 프로그래밍;구현,23,다이나믹 프로그래밍,19447 - Chess Puzzle
19448,Dominoes,비트마스킹;다이나믹 프로그래밍;비트필드를 이용한 다이나믹 프로그래밍;커넥션 프로파일을 이용한 다이나믹 프로그래밍,21,다이나믹 프로그래밍,19448 - Dominoes
19455,Bitwise Queries,자료 구조;느리게 갱신되는 세그먼트 트리;세그먼트 트리,26,자료 구조,19455 - Bitwise Queries
19456,Cocktails,자료 구조;덱;다이나믹 프로그래밍;덱을 이용한 다이나믹 프로그래밍;덱 트릭,22,자료 구조,19456 - Cocktails
19457,Downhill,애드 혹;그리디 알고리즘,14,다이나믹 프로그래밍,19457 - Downhill
19458,Expected LCP,조합론;기댓값의 선형성;수학;확률론,23,수학,19458 - Expected LCP
19463,Jumping on a Tree,자료 구조;분리 집합;분할 정복;다이나믹 프로그래밍;트리에서의 다이나믹 프로그래밍;작은 집합에서 큰 집합으로 합치는 테크닉;트리,24,자료 구조,19463 - Jumping on a Tree
19464,King's Roads,그래프 이론;최소 스패닝 트리;두 포인터,17,그래프 이론,19464 - King's Roads
19465,Sequence,정렬,16,정렬,19465 - Sequence
19467,Graph Coloring 2,비트마스킹;다이나믹 프로그래밍;비트필드를 이용한 다이나믹 프로그래밍;그래프 이론,20,다이나믹 프로그래밍,19467 - Graph Coloring 2
19468,Simple Graph,조합론;수학,26,수학,19468 - Simple Graph
19470,Physics,미적분학;수학;물리학;정렬,16,수학,19470 - Physics
19471,Parentheses,조합론;수학;정수론,21,수학,19471 - Parentheses
19472,Array and Operations,자료 구조;느리게 갱신되는 세그먼트 트리;세그먼트 트리,25,자료 구조,19472 - Array and Operations
19473,Value of the Array,고속 푸리에 변환;수학,24,구현,19473 - Value of the Array
19474,Values on a Tree,조합론;그래프 이론;그래프 탐색;수학;트리,18,수학,19474 - Values on a Tree
19483,Vier,다이나믹 프로그래밍;수학;정수론;무작위화,16,수학,19483 - Vier
19485,Gambling,구현;누적 합,22,정렬,19485 - Gambling
19486,Colourings,애드 혹;해 구성하기;그래프 이론;그래프 탐색,22,그래프 이론,19486 - Colourings
19488,Championships,자료 구조;깊이 우선 탐색;분리 집합;그래프 이론;그래프 탐색;그리디 알고리즘;정렬,14,그래프 이론,19488 - Championships
19489,Neon,다이나믹 프로그래밍;포함 배제의 원리,20,다이나믹 프로그래밍,19489 - Neon
19490,Robots,비트 집합;중국인의 나머지 정리;다이나믹 프로그래밍;수학;정수론,28,수학,19490 - Robots
19491,Equation,브루트포스 알고리즘,11,탐색,19491 - Equation
19492,Hay,자료 구조;정렬;스택,20,자료 구조,19492 - Hay
19493,Gym,자료 구조;그리디 알고리즘,26,자료 구조,19493 - Gym
19494,Triangles,브루트포스 알고리즘;기하학;정렬;두 포인터,13,탐색,19494 - Triangles
19495,Square Function,비트 집합;가우스 소거법;선형대수학;수학;정수론,27,수학,19495 - Square Function
19496,Guess by Remainder,수학;정수론;소수 판정;에라토스테네스의 체,17,수학,19496 - Guess by Remainder
19497,Subtract if Greater!,스플레이 트리;트리,24,자료 구조,19497 - Subtract if Greater!
19499,K-transform,자료 구조;다이나믹 프로그래밍;고속 푸리에 변환;생성 함수;키타마사;느리게 갱신되는 세그먼트 트리;수학;세그먼트 트리,23,자료 구조,19499 - K-transform
19504,Oleg and Cola,데이크스트라;그래프 이론;최단 경로,21,그래프 이론,19504 - Oleg and Cola
19506,A Poor King,너비 우선 탐색;게임 이론;그래프 이론;그래프 탐색;구현;런타임 전의 전처리,25,그래프 이론,19506 - A Poor King
19507,Best Division,자료 구조;트리;트라이,24,자료 구조,19507 - Best Division
19508,Convex Hull,많은 조건 분기;볼록 껍질;기하학;3차원 기하학;반평면 교집합;구현;수학,26,구현,19508 - Convex Hull
19509,Different Sums,애드 혹;해 구성하기;수학;누적 합,27,수학,19509 - Different Sums
19514,Intersection is Not Allowed!,조합론;가우스 소거법;lgv 보조정리;선형대수학;수학,25,수학,19514 - Intersection is Not Allowed!
19515,Jong Hyok and String,문자열;접미사 배열과 LCP 배열,22,문자열,19515 - Jong Hyok and String
19517,"Less Time, More Profit",이분 탐색;최대 유량;최대 유량 최소 컷 정리,22,그래프 이론,"19517 - Less Time, More Profit"
19522,Nice Set of Points,해 구성하기;분할 정복;기하학;정렬,17,수학,19522 - Nice Set of Points
19525,Rectangle-free Grid,애드 혹;해 구성하기;수학;정수론,21,수학,19525 - Rectangle-free Grid
19528,Travel in Sugar Country,비트마스킹;다이나믹 프로그래밍,19,다이나믹 프로그래밍,19528 - Travel in Sugar Country
19529,카드 놀이,해 구성하기,17,수학,19529 - 카드 놀이
19530,숭고한 마라톤 대회,조합론;다이나믹 프로그래밍;트리에서의 다이나믹 프로그래밍;그래프 이론;수학;트리,22,자료 구조,19530 - 숭고한 마라톤 대회
19531,적절한 문자열 문제,아호-코라식;자료 구조;해싱;KMP;문자열;트리;트라이,23,문자열,19531 - 적절한 문자열 문제
19532,수학은 비대면강의입니다,브루트포스 알고리즘;수학,4,탐색,19532 - 수학은 비대면강의입니다
19533,길이 문자열,분할 정복을 이용한 거듭제곱;수학;정수론,23,수학,19533 - 길이 문자열
19534,삼항 연산자,브루트포스 알고리즘;그래프 이론;그래프 탐색;구현;파싱;문자열,19,구현,19534 - 삼항 연산자
19535,ㄷㄷㄷㅈ,조합론;수학;트리,13,수학,19535 - ㄷㄷㄷㅈ
19536,감자 농장,많은 조건 분기;구현;누적 합,21,구현,19536 - 감자 농장
19537,전투 시뮬레이션,데이크스트라;그래프 이론;구현;최단 경로;시뮬레이션,16,그래프 이론,19537 - 전투 시뮬레이션
19538,루머,너비 우선 탐색;그래프 이론;그래프 탐색,12,그래프 이론,19538 - 루머
19539,사과나무,그리디 알고리즘;수학,11,다이나믹 프로그래밍,19539 - 사과나무
19540,인버스 ㄷㄷㄷㅈ,해 구성하기;트리,21,자료 구조,19540 - 인버스 ㄷㄷㄷㅈ
19541,역학 조사,그리디 알고리즘;구현;시뮬레이션,16,구현,19541 - 역학 조사
19542,전단지 돌리기,깊이 우선 탐색;그래프 이론;그래프 탐색;트리,13,그래프 이론,19542 - 전단지 돌리기
19543,던전 지도,두 포인터,16,탐색,19543 - 던전 지도
19544,함수 복원,조합론;그래프 이론;수학,16,수학,19544 - 함수 복원
19545,소가 길을 건너간 이유 2020,다이나믹 프로그래밍,20,다이나믹 프로그래밍,19545 - 소가 길을 건너간 이유 2020
19546,지도 설치,최대 유량;최대 유량 최소 컷 정리,24,다이나믹 프로그래밍,19546 - 지도 설치
19547,애완 트리,다이나믹 프로그래밍;트리에서의 다이나믹 프로그래밍;누적 합;트리,23,자료 구조,19547 - 애완 트리
19548,그건 망고가 아니라 고양이예요,이분 탐색;많은 조건 분기;재귀,21,구현,19548 - 그건 망고가 아니라 고양이예요
19549,레이저 연구소,오일러 피 함수;수학;뫼비우스 반전 공식;정수론;누적 합,26,수학,19549 - 레이저 연구소
19550,빛의 전사 크리퓨어,자료 구조;그리디 알고리즘;희소 배열,21,다이나믹 프로그래밍,19550 - 빛의 전사 크리퓨어
19551,관광 사업,센트로이드;센트로이드 분할;분할 정복;분할 정복을 사용한 최적화;다이나믹 프로그래밍;구현;오프라인 쿼리;트리,26,정렬,19551 - 관광 사업
19552,데이터 제작,애드 혹;해 구성하기;오일러 지표;기하학;그래프 이론;평면 그래프,23,수학,19552 - 데이터 제작
19553,피자 배틀,다이나믹 프로그래밍,17,다이나믹 프로그래밍,19553 - 피자 배틀
19554,Guess the number,이분 탐색,8,탐색,19554 - Guess the number
19555,Roses,브루트포스 알고리즘;수학;정수론,12,수학,19555 - Roses
19556,Colors,이분 탐색,21,탐색,19556 - Colors
19557,Mixture,자료 구조;기하학;수학;트리를 사용한 집합과 맵,23,자료 구조,19557 - Mixture
19558,Joker,자료 구조;분리 집합;분할 정복;분할 정복을 사용한 최적화;다이나믹 프로그래밍,24,자료 구조,19558 - Joker
19559,Graph,깊이 우선 탐색;그래프 이론;그래프 탐색;정렬,18,그래프 이론,19559 - Graph
19560,Village,센트로이드;그리디 알고리즘;트리,21,다이나믹 프로그래밍,19560 - Village
19561,Viruses,아호-코라식;자료 구조;다이나믹 프로그래밍;구현;트리;트라이,23,문자열,19561 - Viruses
19562,Matrix and Queries,가우스 소거법;선형대수학;수학,25,수학,19562 - Matrix and Queries
19563,개구리 1,수학,4,수학,19563 - 개구리 1
19564,반복,그리디 알고리즘;문자열,5,문자열,19564 - 반복
19565,수열 만들기,해 구성하기;오일러 경로;그래프 이론,14,그래프 이론,19565 - 수열 만들기
19566,수열의 구간 평균,자료 구조;수학;누적 합;트리를 사용한 집합과 맵,14,자료 구조,19566 - 수열의 구간 평균
19567,개구리 2,기하학;수학,16,수학,19567 - 개구리 2
19568,직사각형,해 구성하기;수학,19,수학,19568 - 직사각형
19569,돌멩이 게임,다이나믹 프로그래밍;게임 이론;수학,18,수학,19569 - 돌멩이 게임
19570,삼각 분할,조합론;분할 정복;고속 푸리에 변환;수학,24,수학,19570 - 삼각 분할
19571,탐색 게임,해 구성하기,15,수학,19571 - 탐색 게임
19572,가뭄(Small),사칙연산;수학,3,수학,19572 - 가뭄(Small)
19573,꿀벌,다이나믹 프로그래밍;커넥션 프로파일을 이용한 다이나믹 프로그래밍,24,다이나믹 프로그래밍,19573 - 꿀벌
19574,케이크 커팅,이분 탐색;기하학;수학,20,수학,19574 - 케이크 커팅
19575,Polynomial,구현;수학,5,수학,19575 - Polynomial
19576,약수,다이나믹 프로그래밍;수학;정수론;정렬,13,수학,19576 - 약수
19577,수학은 재밌어,오일러 피 함수;수학;정수론,16,수학,19577 - 수학은 재밌어
19578,가뭄(Large),쌍대성;최대 유량;헝가리안;선형 계획법;최소 비용 최대 유량,22,다이나믹 프로그래밍,19578 - 가뭄(Large)
19579,물건 가져가기,최대 유량;최대 유량 최소 컷 정리,21,다이나믹 프로그래밍,19579 - 물건 가져가기
19580,마스크가 필요해,자료 구조;그리디 알고리즘;우선순위 큐;정렬,16,자료 구조,19580 - 마스크가 필요해
19581,두 번째 트리의 지름,깊이 우선 탐색;그래프 이론;그래프 탐색;트리,15,그래프 이론,19581 - 두 번째 트리의 지름
19582,200년간 폐관수련했더니 PS 최강자가 된 건에 대하여,다이나믹 프로그래밍;그리디 알고리즘,13,다이나믹 프로그래밍,19582 - 200년간 폐관수련했더니 PS 최강자가 된 건에 대하여
19583,싸이버개강총회,자료 구조;해시를 사용한 집합과 맵;구현;문자열,9,자료 구조,19583 - 싸이버개강총회
19584,난개발,값 / 좌표 압축;누적 합;정렬;스위핑,13,정렬,19584 - 난개발
19585,전설,자료 구조;문자열;트리;트라이,18,문자열,19585 - 전설
19586,울타리,볼록 껍질;기하학;회전하는 캘리퍼스,22,수학,19586 - 울타리
19587,객실 배치,다이나믹 프로그래밍;분할 정복을 이용한 거듭제곱;수학,15,다이나믹 프로그래밍,19587 - 객실 배치
19588,상품권 준비,그리디 알고리즘;누적 합;정렬,16,정렬,19588 - 상품권 준비
19589,카드 셔플,스플레이 트리;트리,24,자료 구조,19589 - 카드 셔플
19590,비드맨,그리디 알고리즘,15,다이나믹 프로그래밍,19590 - 비드맨
19591,독특한 계산기,자료 구조;덱;구현;파싱;문자열,13,자료 구조,19591 - 독특한 계산기
19592,장난감 경주,이분 탐색;브루트포스 알고리즘;수학,6,탐색,19592 - 장난감 경주
19593,다도해,자료 구조;분리 집합,12,자료 구조,19593 - 다도해
19594,슈퍼 컴퓨터,그리디 알고리즘;정렬,16,정렬,19594 - 슈퍼 컴퓨터
19595,소수 게임,다이나믹 프로그래밍;게임 이론;수학;정수론;누적 합;소수 판정;에라토스테네스의 체,14,수학,19595 - 소수 게임
19596,선물 교환,해 구성하기;깊이 우선 탐색;오일러 경로;그래프 이론;그래프 탐색,19,그래프 이론,19596 - 선물 교환
19597,문자열 뒤집기,백트래킹;그리디 알고리즘;문자열,11,문자열,19597 - 문자열 뒤집기
19598,최소 회의실 개수,자료 구조;그리디 알고리즘;우선순위 큐;정렬;스위핑,11,자료 구조,19598 - 최소 회의실 개수
19599,이진 삼진 탐색 놀이 1,이분 탐색;삼분 탐색,8,그래프 이론,19599 - 이진 삼진 탐색 놀이 1
19600,이진 삼진 탐색 놀이 2,이분 탐색;누적 합;삼분 탐색,11,그래프 이론,19600 - 이진 삼진 탐색 놀이 2
19601,이진 삼진 탐색 놀이 3,이분 탐색;수학;재귀;삼분 탐색,12,구현,19601 - 이진 삼진 탐색 놀이 3
19602,Dog Treats,사칙연산;수학,2,수학,19602 - Dog Treats
19603,Epidemiology,구현;수학;시뮬레이션,5,구현,19603 - Epidemiology
19604,Art,사칙연산;구현;수학,4,수학,19604 - Art
19605,Cyclic Shifts,브루트포스 알고리즘;문자열,7,탐색,19605 - Cyclic Shifts
19606,Escape Room,너비 우선 탐색;그래프 이론;그래프 탐색,14,그래프 이론,19606 - Escape Room
19607,Surmising a Sprinter’s Speed,정렬,7,정렬,19607 - Surmising a Sprinter’s Speed
19608,Searching for Strings,해싱;라빈–카프;문자열,18,문자열,19608 - Searching for Strings
19609,Swapping Seats,브루트포스 알고리즘;누적 합,16,탐색,19609 - Swapping Seats
19610,Josh’s Double Bacon Deluxe,다이나믹 프로그래밍,18,다이나믹 프로그래밍,19610 - Josh’s Double Bacon Deluxe
19611,A Game with Grundy,수학;정렬,15,정렬,19611 - A Game with Grundy
19612,Exercise Deadlines,자료 구조;그리디 알고리즘;우선순위 큐;세그먼트 트리,19,자료 구조,19612 - Exercise Deadlines
19613,Mountains and Valleys,자료 구조;다이나믹 프로그래밍;최소 공통 조상;희소 배열;트리,26,자료 구조,19613 - Mountains and Valleys
19614,Travelling Salesperson,애드 혹;그래프 이론,22,그래프 이론,19614 - Travelling Salesperson
19615,Interval Collection,자료 구조;분할 정복;우선순위 큐;세그먼트 트리;트리를 사용한 집합과 맵,22,자료 구조,19615 - Interval Collection
19616,Shopping Plans,자료 구조;데이크스트라;그래프 이론;그리디 알고리즘;우선순위 큐;최단 경로,25,그래프 이론,19616 - Shopping Plans
19618,벽 칠하기,다이나믹 프로그래밍;그리디 알고리즘,20,다이나믹 프로그래밍,19618 - 벽 칠하기
19619,자매 도시,이분 탐색;자료 구조;분리 집합;그래프 이론;최소 공통 조상;최소 스패닝 트리;트리,22,그래프 이론,19619 - 자매 도시
19620,즐거운 행로,많은 조건 분기;센트로이드;분할 정복;트리,24,자료 구조,19620 - 즐거운 행로
19621,회의실 배정 2,브루트포스 알고리즘;다이나믹 프로그래밍,9,탐색,19621 - 회의실 배정 2
19622,회의실 배정 3,다이나믹 프로그래밍,9,다이나믹 프로그래밍,19622 - 회의실 배정 3
19623,회의실 배정 4,이분 탐색;값 / 좌표 압축;다이나믹 프로그래밍,13,탐색,19623 - 회의실 배정 4
19624,Human Error,비트마스킹;다이나믹 프로그래밍;비트필드를 이용한 다이나믹 프로그래밍;게임 이론;구현,16,다이나믹 프로그래밍,19624 - Human Error
19625,Sirtet,애드 혹;데이크스트라;그래프 이론;최단 경로,20,그래프 이론,19625 - Sirtet
19626,Winter Driving,센트로이드;수학;중간에서 만나기;트리,23,자료 구조,19626 - Winter Driving
19627,Card Scoring,다이나믹 프로그래밍;단조 큐를 이용한 최적화,24,다이나믹 프로그래밍,19627 - Card Scoring
19628,Marshmallow Molecules,자료 구조;작은 집합에서 큰 집합으로 합치는 테크닉;트리를 사용한 집합과 맵,22,자료 구조,19628 - Marshmallow Molecules
19629,Bad Codes,데이크스트라;그래프 이론;최단 경로,19,그래프 이론,19629 - Bad Codes
19631,Wrong Answer,해 구성하기,18,수학,19631 - Wrong Answer
19632,Fun Palace,다이나믹 프로그래밍,26,다이나믹 프로그래밍,19632 - Fun Palace
19634,Boring Lectures,자료 구조;우선순위 큐;세그먼트 트리,23,자료 구조,19634 - Boring Lectures
19635,Flop Sorting,해 구성하기;분할 정복;정렬,25,정렬,19635 - Flop Sorting
19636,요요 시뮬레이션,구현,7,구현,19636 - 요요 시뮬레이션
19637,IF문 좀 대신 써줘,이분 탐색,8,탐색,19637 - IF문 좀 대신 써줘
19638,센티와 마법의 뿅망치,자료 구조;구현;우선순위 큐,10,자료 구조,19638 - 센티와 마법의 뿅망치
19639,배틀로얄,그리디 알고리즘,11,다이나믹 프로그래밍,19639 - 배틀로얄
19640,화장실의 규칙,자료 구조;구현;우선순위 큐;시뮬레이션,12,구현,19640 - 화장실의 규칙
19641,중첩 집합 모델,깊이 우선 탐색;오일러 경로 테크닉;그래프 이론;그래프 탐색;트리,11,그래프 이론,19641 - 중첩 집합 모델
19642,TORIE,파싱;재귀;문자열;트리,17,구현,19642 - TORIE
19643,좀비 떼가 전역 때보다 먼저 오다니,백트래킹;휴리스틱,18,탐색,19643 - 좀비 떼가 전역 때보다 먼저 오다니
19644,좀비 떼가 기관총 진지에도 오다니,자료 구조;그리디 알고리즘;누적 합;큐,13,자료 구조,19644 - 좀비 떼가 기관총 진지에도 오다니
19645,햄최몇?,다이나믹 프로그래밍;배낭 문제,15,다이나믹 프로그래밍,19645 - 햄최몇?
19646,Random Generator,이분 탐색;자료 구조;세그먼트 트리,16,자료 구조,19646 - Random Generator
19647,Unique Solution,이분 매칭;그래프 이론;그래프 탐색,19,그래프 이론,19647 - Unique Solution
19648,미하일 2마리,다이나믹 프로그래밍;분할 정복을 이용한 거듭제곱;플로이드–워셜;그래프 이론;수학;최단 경로,18,그래프 이론,19648 - 미하일 2마리
19649,미담 전하기,dag;다이나믹 프로그래밍;그래프 이론;강한 연결 요소;위상 정렬,18,그래프 이론,19649 - 미담 전하기
19650,개미여행,볼록 껍질;데이크스트라;기하학;그래프 이론;선분 교차 판정;볼록 다각형 내부의 점 판정;최단 경로,23,그래프 이론,19650 - 개미여행
19651,수열과 쿼리 39,자료 구조;느리게 갱신되는 세그먼트 트리;세그먼트 트리,21,자료 구조,19651 - 수열과 쿼리 39
19652,Route,볼록 껍질을 이용한 최적화;자료 구조;다이나믹 프로그래밍;우선순위 큐,21,자료 구조,19652 - Route
19654,Sequence,자료 구조;최대 유량;그리디 알고리즘;최소 비용 최대 유량;우선순위 큐,23,다이나믹 프로그래밍,19654 - Sequence
19655,Jump,자료 구조;데이크스트라;그래프 이론;세그먼트 트리;최단 경로,22,그래프 이론,19655 - Jump
19656,Landlords,조합론;수학;정수론,26,수학,19656 - Landlords
19657,Explore,애드 혹;이분 탐색;많은 조건 분기;그래프 이론;무작위화,26,구현,19657 - Explore
19658,Labels,사칙연산;수학;누적 합,9,수학,19658 - Labels
19659,Discharging,볼록 껍질을 이용한 최적화;자료 구조,23,다이나믹 프로그래밍,19659 - Discharging
19661,Arcade,다이나믹 프로그래밍;가장 긴 증가하는 부분 수열: O(n log n),16,다이나믹 프로그래밍,19661 - Arcade
19663,Mountains,자료 구조;다이나믹 프로그래밍;세그먼트 트리;정렬,16,자료 구조,19663 - Mountains
19666,Cryptography,조합론;값 / 좌표 압축;자료 구조;수학;세그먼트 트리,17,수학,19666 - Cryptography
19669,Firefighting,깊이 우선 탐색;그래프 이론;그래프 탐색;그리디 알고리즘;트리,19,그래프 이론,19669 - Firefighting
19670,Pilot,자료 구조;분리 집합;오프라인 쿼리,16,자료 구조,19670 - Pilot
19671,Lasers,애드 혹;정렬;스위핑,17,탐색,19671 - Lasers
19672,Feast,aliens 트릭;이분 탐색;다이나믹 프로그래밍,22,다이나믹 프로그래밍,19672 - Feast
19673,Rigged Roads,그리디 알고리즘,21,다이나믹 프로그래밍,19673 - Rigged Roads
19674,Shuffle,애드 혹;이분 탐색;비트마스킹;많은 조건 분기;조합론;구현;수학,22,구현,19674 - Shuffle
19675,Sudoku Variant,백트래킹;브루트포스 알고리즘,8,탐색,19675 - Sudoku Variant
19676,"Holy cow, Vim! (Easy)",애드 혹;해 구성하기,13,다이나믹 프로그래밍,"19676 - Holy cow, Vim! (Easy)"
19677,"Holy cow, Vim! (Hard)",애드 혹,19,다이나믹 프로그래밍,"19677 - Holy cow, Vim! (Hard)"
19679,Fancy Fence,조합론;자료 구조;수학;스택,18,수학,19679 - Fancy Fence
19681,Star Trek,많은 조건 분기;깊이 우선 탐색;다이나믹 프로그래밍;트리에서의 다이나믹 프로그래밍;분할 정복을 이용한 거듭제곱;게임 이론;그래프 이론;그래프 탐색;수학;트리,24,그래프 이론,19681 - Star Trek
19682,The Potion of Great Power,비트 집합;자료 구조;퍼시스턴트 세그먼트 트리;세그먼트 트리;제곱근 분할법,21,자료 구조,19682 - The Potion of Great Power
19683,Spring cleaning,자료 구조;Heavy-light 분할;세그먼트 트리;트리,22,자료 구조,19683 - Spring cleaning
19684,Chess Rush,많은 조건 분기;분할 정복을 이용한 거듭제곱;수학,26,수학,19684 - Chess Rush
19685,Palindromic FizzBuzz,구현;문자열,4,구현,19685 - Palindromic FizzBuzz
19686,Lost Array,해 구성하기,10,수학,19686 - Lost Array
19687,Experimental Charges,자료 구조;분리 집합;작은 집합에서 큰 집합으로 합치는 테크닉,15,자료 구조,19687 - Experimental Charges
19689,Collecting Mushrooms,누적 합,11,정렬,19689 - Collecting Mushrooms
19691,Lightning Rod,기하학,12,수학,19691 - Lightning Rod
19693,Safety,자료 구조;다이나믹 프로그래밍;우선순위 큐;함수 개형을 이용한 최적화,23,자료 구조,19693 - Safety
19694,Sorting,구현;정렬,6,구현,19694 - Sorting
19695,Snail,이분 탐색;누적 합,17,탐색,19695 - Snail
19696,Knapsack,다이나믹 프로그래밍;그리디 알고리즘;배낭 문제,17,다이나믹 프로그래밍,19696 - Knapsack
19697,Island,조합론;수학;누적 합,11,수학,19697 - Island
19698,헛간 청약,사칙연산;수학,2,수학,19698 - 헛간 청약
19699,소-난다!,백트래킹;브루트포스 알고리즘;수학;정수론;소수 판정;에라토스테네스의 체,9,수학,19699 - 소-난다!
19700,수업,이분 탐색;자료 구조;그리디 알고리즘;트리를 사용한 집합과 맵,15,자료 구조,19700 - 수업
19701,소 운전한다.,데이크스트라;그래프 이론;최단 경로,15,그래프 이론,19701 - 소 운전한다.
19702,친구,해 구성하기;그래프 이론;수학,21,수학,19702 - 친구
19703,실험,2-sat;그래프 이론;강한 연결 요소,21,그래프 이론,19703 - 실험
19704,Best Place,구현;수학;정렬,10,수학,19704 - Best Place
19705,Roadside Advertisements,그래프 이론;최소 공통 조상;최소 스패닝 트리;트리,20,그래프 이론,19705 - Roadside Advertisements
19706,Hotspot,너비 우선 탐색;그래프 이론;그래프 탐색;기댓값의 선형성;수학;확률론;통계학,15,수학,19706 - Hotspot
19707,RMQ,자료 구조;세그먼트 트리,21,자료 구조,19707 - RMQ
19709,LunchBox,그리디 알고리즘;정렬,6,정렬,19709 - LunchBox
19718,King's Inspection,사칙연산;수학,6,수학,19718 - King's Inspection
19719,Cash Gap,그리디 알고리즘;정렬,6,정렬,19719 - Cash Gap
19722,Unique Solution,해 구성하기;수학,16,수학,19722 - Unique Solution
19724,Weight Overflow,비트 집합;배낭 문제,18,다이나믹 프로그래밍,19724 - Weight Overflow
19725,Checking Answers to Test,구현;문자열,6,구현,19725 - Checking Answers to Test
19726,Magic Trick,애드 혹;해 구성하기;그래프 이론;구현,14,다이나믹 프로그래밍,19726 - Magic Trick
19727,Superpermutations,자료 구조;세그먼트 트리,17,자료 구조,19727 - Superpermutations
19728,Preparing Tests,다이나믹 프로그래밍;링크/컷 트리;트리;두 포인터,25,자료 구조,19728 - Preparing Tests
19729,Valya and Letter,기하학;그리디 알고리즘;수학,6,수학,19729 - Valya and Letter
19731,How to Fail at Programming Contest,배낭 문제,15,다이나믹 프로그래밍,19731 - How to Fail at Programming Contest
19733,Difficult Problems,그리디 알고리즘;수학;문자열,6,문자열,19733 - Difficult Problems
19735,Flexible Segments,해 구성하기;수학,10,수학,19735 - Flexible Segments
19737,Torus Travel,기하학;3차원 기하학;수학,10,수학,19737 - Torus Travel
19740,How Many Tests,파싱;문자열,5,문자열,19740 - How Many Tests
19741,Patterns,브루트포스 알고리즘;수학;정수론;소수 판정;에라토스테네스의 체,5,수학,19741 - Patterns
19743,Jump and turn,애드 혹;많은 조건 분기;해 구성하기;구현,20,구현,19743 - Jump and turn
19744,Counting in the order,자료 구조;스택,11,자료 구조,19744 - Counting in the order
19745,Different digits,그리디 알고리즘,11,다이나믹 프로그래밍,19745 - Different digits
19747,The last battle,애드 혹;구현;수학,9,구현,19747 - The last battle
19749,Pizza,비트마스킹;비트 집합;포함 배제의 원리,18,구현,19749 - Pizza
19750,Retwinting twinter,이분 탐색;브루트포스 알고리즘;구현;문자열,14,탐색,19750 - Retwinting twinter
19751,Fractification,브루트포스 알고리즘;수학,3,수학,19751 - Fractification
19755,Эскалатор,사칙연산;구현;수학,8,수학,19755 - Эскалатор
19756,стандартный ввод,볼록 껍질을 이용한 최적화,20,다이나믹 프로그래밍,19756 - стандартный ввод
19759,<<Кто хочет стать миллионером?>>,사칙연산;구현;수학;런타임 전의 전처리,4,수학,19759 - <<Кто хочет стать миллионером?>>
19760,Операция <<Перестановка>>,깊이 우선 탐색;그래프 이론;그래프 탐색,16,그래프 이론,19760 - Операция <<Перестановка>>
19761,Трудности переписки,다이나믹 프로그래밍,14,다이나믹 프로그래밍,19761 - Трудности переписки
19765,Шушпанчики и кинотеатр,브루트포스 알고리즘;수학;삼분 탐색,17,수학,19765 - Шушпанчики и кинотеатр
19766,Доставка футболок,구현;시뮬레이션,4,구현,19766 - Доставка футболок
19767,Деление,비트마스킹;브루트포스 알고리즘;다이나믹 프로그래밍;비트필드를 이용한 다이나믹 프로그래밍;수학;정수론,16,다이나믹 프로그래밍,19767 - Деление
19768,Милый общий делитель,유클리드 호제법;수학;정수론,7,수학,19768 - Милый общий делитель
19769,Робот,그리디 알고리즘;정렬,7,정렬,19769 - Робот
19771,Сапсан,수학,3,수학,19771 - Сапсан
19774,ABCD-код,사칙연산;구현;수학,3,수학,19774 - ABCD-код
19775,Шахматы,해 구성하기;그리디 알고리즘,7,수학,19775 - Шахматы
19777,Дюны,구현,6,구현,19777 - Дюны
19778,Игра,게임 이론;그리디 알고리즘;구현;시뮬레이션,7,구현,19778 - Игра
19780,Мерлин,그리디 알고리즘;정렬,8,정렬,19780 - Мерлин
